"統一編號","公司名稱","公司地址","資本總額","實收資本額","在境內營運資金","核准設立日期","營業地址（財政資訊中心匯入）","行業代號（財政資訊中心匯入）","財政資訊中心匯入日期","股票代號（金融監督管理委員會匯入）","產業別（金融監督管理委員會匯入）","金融監督管理委員會匯入日期","商標資料（智慧財產局匯入）","智慧財產局匯入日期"
"93668838","達呈企業有限公司","新北市林口區仁愛路1段671號3樓","100000"," "," ","1130304","新北市林口區西林里仁愛路１段６７１號３樓","254999,291900,251199,251299","26-MAR-26","","","","",""
"93670172","上沁實業有限公司","新北市汐止區宜興街20巷20號3樓","1000000"," "," ","1130305","新北市汐止區宜興里宜興街２０巷２０號三樓","410011,431013,,","26-MAR-26","","","","",""
"93671334","道釷投資管理顧問有限公司","新北市新莊區中和街155巷24弄15號10樓","595000"," "," ","1130307","新北市新莊區中和街１５５巷２４弄１５號１０樓","434011,681113,702099,","26-MAR-26","","","","",""
"93687595","美居管理顧問有限公司","新北市新店區安祥路122號3樓","100000"," "," ","1130319","新北市新店區香坡里安祥路１２２號３樓","781099,,,","26-MAR-26","","","","",""
"93737835","大翔新能源股份有限公司","新北市鶯歌區建國路570號3樓","15000000","11000000"," ","1130207","新北市鶯歌區永昌里建國路５７０號３樓","465211,465314,,","26-MAR-26","","","","",""
"93796067","喜立開發工程有限公司","新北市新莊區瓊泰路94巷20號(1樓)","3000000"," "," ","1120620","新北市新莊區瓊林里瓊泰路９４巷２０號","434011,,,","26-MAR-26","","","","",""
"93796545","利通工程有限公司","新北市新莊區天祥街39號","1000000"," "," ","1120621","新北市新莊區合鳳里天祥街３９號","439014,469925,,","26-MAR-26","","","","",""
"93796600","鑫東寶有限公司","新北市新店區安康路3段359巷12弄1號4樓","3000000"," "," ","1120621","新北市新店區日興里安康路３段３５９巷１２弄１號４樓","464319,,,","26-MAR-26","","","","",""
"93954699","福華智能股份有限公司","新北市三峽區中正路1段393號","700000000","290000000"," ","1120712","新北市三峽區中正里中正路１段３９３號","340099,,,","26-MAR-26","","","","",""
"93956351","宥益工業股份有限公司","新北市鶯歌區中正三路156巷26號(2樓)","5000000","5000000"," ","1120717","新北市鶯歌區二橋里中正三路１５６巷２６號（２樓）","234012,,,","26-MAR-26","","","","",""
"94039555","沛頡科技股份有限公司","新北市鶯歌區西湖街243巷11號","1000000","1000000"," ","1120810","新北市鶯歌區中湖里西湖街２４３巷１１號","232912,232913,232100,","26-MAR-26","","","","",""
"94039838","億昌開發工程有限公司","新北市淡水區中山北路1段275巷20號","3000000"," "," ","1120811","新北市淡水區中山北路１段２７５巷２０號","434011,,,","26-MAR-26","","","","",""
"94060466","富祥企業有限公司","新北市中和區華新街143巷61之2號6樓","2000000"," "," ","1120612","新北市中和區華新里華新街１４３巷６１─２號六樓","461999,439014,,","26-MAR-26","","","","",""
"94069797","泰保公造林有限公司","新北市泰山區新北大道4段196號","2000000"," "," ","1120523","新北市泰山區楓樹里０２８鄰新北大道４段１９６號","432000,,,","26-MAR-26","","","","",""
